carat,cut,color,clarity,depth,table,price,volume
1,4,7,3,59,61,4909,108
1,2,3,4,59,64,4909,108
1,5,3,4,62,54,4909,144
1,4,3,4,62,60,4909,108
1,5,3,2,61,55,4911,144
1,4,2,3,60,59,4911,144
1,5,3,3,63,57,4911,144
1,3,3,4,63,58,4911,144
1,2,6,3,63,59,4912,144
1,2,6,3,63,60,4912,144
1,3,6,3,62,57,4912,144
1,3,6,3,62,60,4912,108
1,4,7,2,59,62,4912,108
1,5,6,2,61,55,4912,144
0,3,4,6,62,60,4913,108
1,4,3,2,62,58,4913,144
1,3,2,4,63,52,4914,144
1,3,6,2,62,55,4914,144
0,3,6,3,62,59,4914,108
1,5,3,2,62,57,4914,144
1,2,3,2,63,58,4914,144
0,4,6,5,62,56,4914,108
0,2,4,6,63,58,4914,108
0,4,7,4,62,59,4914,108
1,2,2,3,63,61,4914,144
1,5,3,4,61,55,4914,144
1,4,3,2,62,56,4914,144
1,4,2,3,62,58,4914,144
1,1,5,2,65,58,4915,144
1,3,6,2,62,56,4915,144
1,3,5,2,63,63,4915,144
0,4,6,3,61,61,4915,108
1,4,3,3,63,58,4916,144
1,4,3,3,63,58,4916,144
1,4,4,3,61,59,4916,108
1,3,4,3,62,59,4916,108
1,5,7,2,61,57,4916,108
1,5,7,2,61,54,4916,108
1,3,4,3,60,57,4916,108
1,4,7,2,60,59,4916,144
1,5,3,3,62,57,4916,144
0,5,7,8,60,60,4916,75
1,2,6,3,60,61,4916,108
1,2,6,3,59,61,4916,108
1,1,3,2,64,60,4916,144
1,4,3,3,61,56,4916,144
1,5,4,3,62,56,4916,144
1,1,6,2,65,57,4916,144
1,4,3,4,61,60,4916,144
1,5,3,3,60,56,4916,144
0,3,5,4,62,58,4917,108
1,5,3,2,62,53,4918,144
1,5,3,3,62,57,4918,144
1,4,4,2,62,58,4918,144
0,5,7,3,61,57,4919,108
0,3,6,4,62,55,4919,108
1,3,4,3,61,57,4919,108
0,5,3,3,62,57,4919,108
1,4,2,2,62,58,4919,144
1,2,3,3,63,56,4920,144
1,4,2,5,62,55,4920,144
0,3,6,3,60,58,4921,108
0,5,6,3,61,57,4921,108
1,4,3,4,60,61,4921,108
0,4,6,2,59,58,594,32
0,5,4,2,60,57,594,32
0,5,3,4,61,55,595,32
0,5,5,5,62,57,595,32
0,5,5,5,61,58,595,32
0,5,5,5,61,56,595,32
0,5,6,3,60,56,595,32
0,5,3,3,61,56,595,32
0,2,2,4,64,56,595,32
0,3,3,6,62,56,596,32
0,3,5,6,61,60,596,32
0,3,6,6,63,56,596,32
0,3,6,6,61,60,596,32
0,3,2,7,60,57,596,32
0,3,7,7,60,62,596,32
0,5,3,6,61,56,596,32
0,5,4,5,61,55,596,32
0,5,3,2,61,58,596,32
0,5,3,2,62,56,596,32
0,5,5,3,61,55,596,32
0,5,7,3,60,56,596,32
0,2,5,6,61,62,596,32
0,2,5,4,57,60,596,32
0,4,6,2,59,56,596,32
0,2,6,3,63,56,596,32
0,4,6,3,61,58,596,32
0,3,4,4,62,55,596,32
0,5,6,3,62,57,596,32
0,5,3,5,62,57,596,32
0,5,6,3,62,55,596,32
1,5,6,2,61,56,4921,108
1,4,6,2,60,61,4921,108
0,3,3,4,62,57,4922,108
1,3,6,3,62,57,4922,144
0,3,4,3,62,56,4922,108
0,5,4,3,62,56,4922,108
0,5,4,3,60,58,4922,108
0,3,5,4,62,58,4924,108
0,5,3,6,62,57,4924,108
1,5,3,3,61,57,4924,108
0,3,5,4,62,58,4925,108
0,3,6,4,60,59,4925,108
1,5,2,3,62,57,4925,144
1,1,5,3,62,59,4925,108
0,5,5,6,62,53,4926,90
1,1,6,2,65,59,4926,144
0,5,6,6,61,55,4927,75
1,5,1,4,62,57,4927,144
1,5,4,2,62,56,4927,144
1,2,7,3,63,53,4928,144
1,2,6,3,56,61,4928,108
1,5,7,3,62,55,4928,144
1,5,4,2,62,59,4928,144
1,5,4,3,61,56,4928,144
1,1,4,6,65,54,4928,144
1,4,5,2,62,59,4928,144
1,4,7,2,59,59,4928,108
1,3,2,2,60,58,4929,144
1,4,3,4,60,60,4930,108
1,5,1,2,61,55,4931,144
0,5,5,4,61,56,4931,108
0,5,4,5,61,56,4931,108
1,2,1,5,63,54,4931,144
1,3,3,3,62,58,4932,144
1,3,3,3,62,58,4932,144
1,5,3,2,62,55,4932,144
1,5,7,2,60,57,4932,108
1,4,3,3,61,58,4932,144
1,3,3,3,63,57,4932,144
1,4,3,3,62,60,4932,108
1,3,2,3,62,57,4933,144
1,4,6,2,61,58,4933,144
1,3,4,2,59,59,4935,144
1,1,3,3,56,58,4935,108
1,2,6,3,62,59,4936,108
1,2,5,3,64,58,4936,144
1,4,6,2,61,59,4936,144
1,5,2,3,61,57,4936,144
1,5,4,2,58,56,4936,196
1,2,3,3,63,56,4937,144
1,5,3,3,62,56,4937,144
0,5,5,7,61,54,4937,75
1,5,2,2,60,57,4937,144
1,3,4,2,63,61,4937,144
1,3,3,3,62,58,4938,144
1,5,5,3,62,55,4939,144
1,5,5,3,60,57,4939,108
0,3,3,5,63,55,4939,108
1,1,3,1,65,58,4939,196
1,1,3,1,66,54,4939,196
1,4,7,2,61,62,4939,108
1,5,6,2,62,57,4939,144
0,5,3,5,60,58,4939,108
1,4,5,3,62,59,4939,108
1,4,5,3,59,60,4939,108
1,4,5,3,59,60,4939,108
1,4,1,3,62,59,4939,196
1,4,2,3,62,60,4939,144
1,3,5,3,63,61,4939,144
1,4,5,3,61,62,4939,108
1,2,5,3,63,58,4939,144
1,4,6,2,62,56,4939,144
1,3,7,2,63,58,4939,144
1,5,2,4,62,56,4940,144
0,5,6,3,61,57,4940,108
1,5,2,3,61,54,4941,144
1,4,5,3,62,59,4942,144
1,4,2,4,60,58,4942,144
1,5,5,2,61,55,4942,144
1,4,6,2,61,59,4943,144
1,4,6,2,59,58,4943,108
1,5,3,3,61,58,4943,108
1,4,3,3,61,60,4943,108
0,5,3,4,62,56,4943,108
0,4,3,7,62,59,4944,108
1,3,3,3,63,58,4944,144
0,3,7,2,62,55,4946,108
1,5,7,2,61,56,4946,108
1,4,7,2,59,58,4946,168
1,2,5,3,63,58,4948,144
1,2,7,3,56,62,4948,108
1,3,5,3,62,57,4948,108
1,3,2,3,62,54,4948,144
1,4,4,3,62,55,4948,144
1,4,3,3,62,58,4948,144
1,4,7,2,62,61,4949,144
1,3,4,3,63,59,4949,144
1,4,4,3,60,62,4949,144
1,4,7,2,62,61,4949,144
1,4,3,3,61,57,4949,108
1,3,2,2,61,60,4950,144
1,4,3,5,62,58,4950,144
0,5,5,3,62,55,4950,108
0,5,5,7,61,56,4951,75
0,5,5,7,61,56,4951,75
1,3,5,2,61,58,4953,144
1,3,3,3,61,58,4953,108
1,2,2,2,63,58,4953,144
1,5,2,3,62,56,4953,144
1,4,6,3,61,62,4953,108
1,4,5,3,62,58,4953,144
1,4,4,2,60,61,4953,196
1,5,4,2,62,55,4955,144
1,5,3,3,61,56,4955,144
1,4,3,7,60,57,4955,108
1,5,7,2,61,56,4956,108
1,5,4,3,62,57,4956,108
1,4,2,3,60,59,4956,144
1,4,3,2,61,57,4956,144
1,4,3,2,58,60,4956,168
1,4,2,3,61,59,4956,144
1,5,4,3,61,55,4956,108
1,5,4,3,62,56,4956,108
1,5,4,3,62,57,4956,108
1,4,4,3,63,59,4956,144
1,3,7,2,59,61,4957,144
1,4,3,4,60,58,4958,108
1,5,2,3,62,55,4958,144
0,5,3,3,61,56,4958,108
1,4,2,4,62,58,4958,144
1,4,3,4,61,60,4958,108
1,3,2,4,62,56,4959,144
1,3,3,3,60,60,4959,144
1,5,3,3,62,57,4959,144
1,3,3,4,61,63,4959,108
1,4,3,4,61,59,4959,108
1,4,3,4,61,59,4959,108
1,2,3,4,63,61,4959,108
1,4,3,2,62,56,4959,144
1,4,2,3,59,58,4959,144
1,5,1,3,63,58,4959,144
1,5,3,2,62,56,4959,144
1,4,3,3,61,58,4960,144
1,3,1,4,62,59,4960,144
0,3,5,5,62,58,4961,108
0,3,5,5,62,59,4961,108
0,4,5,4,61,58,4961,108
0,4,5,4,62,59,4961,108
1,3,5,3,59,60,4961,108
1,2,5,3,57,62,4961,108
1,5,2,4,61,56,4962,144
0,3,3,6,63,55,4963,108
1,3,1,4,62,57,4963,144
1,2,2,4,63,58,4963,144
1,3,7,2,63,58,4963,144
0,5,4,7,61,56,4963,108
1,2,4,3,63,58,4964,144
1,3,7,2,58,58,4964,108
1,3,7,2,62,55,4964,144
1,3,4,3,62,57,4964,144
1,3,3,2,62,59,4964,144
0,5,3,5,61,55,4964,108
1,4,2,4,62,59,4964,144
1,5,3,3,62,57,4964,144
1,3,2,2,60,59,4965,196
1,5,3,3,61,57,4965,144
1,4,3,3,60,58,4965,108
1,4,3,3,61,59,4965,108
1,2,4,1,63,58,4965,196
1,5,3,3,62,55,4965,144
1,1,4,2,53,61,4966,147
1,4,6,2,59,60,4967,108
1,4,6,2,59,60,4967,108
1,2,2,5,63,60,4967,144
1,3,1,3,63,59,4967,144
1,2,6,3,64,61,4967,144
1,5,1,3,61,57,4967,168
1,5,5,2,61,56,4968,108
1,5,1,3,61,57,4968,144
1,4,1,4,61,58,4968,144
1,5,1,4,59,57,4968,144
1,5,5,3,62,56,4969,144
1,3,5,3,62,57,4969,144
1,3,5,3,61,59,4969,108
1,4,5,3,62,59,4969,108
1,3,1,3,58,61,4969,168
1,5,6,2,62,56,4969,144
1,5,6,2,61,57,4969,144
0,4,6,5,62,59,4969,108
1,4,4,2,62,58,4969,144
0,4,7,4,62,60,4969,108
0,4,6,5,62,60,4969,108
1,5,4,2,61,56,4969,144
1,4,4,2,62,58,4969,144
1,3,3,5,63,57,4969,144
1,5,4,3,62,56,4970,144
1,5,7,2,58,61,4971,108
1,3,5,3,60,60,4972,108
1,3,6,2,62,56,4972,144
0,5,6,2,61,57,4972,108
1,4,7,2,60,58,4972,144
1,1,6,4,64,59,4972,144
1,3,3,2,63,58,4973,144
1,4,3,2,61,59,4973,144
1,5,4,2,61,58,4973,144
1,4,3,2,62,61,4973,144
1,5,6,3,60,57,4973,108
1,4,1,4,61,61,4974,196
1,4,6,2,62,56,4974,144
1,5,6,2,62,54,4974,144
1,4,6,2,62,59,4974,144
1,4,6,2,60,60,4974,144
1,4,4,3,60,57,4974,108
1,3,2,4,62,59,4975,144
1,3,6,2,58,59,4975,108
1,5,3,3,61,56,4975,144
1,4,4,2,58,61,4976,144
0,3,3,7,62,59,4977,108
1,2,7,3,62,57,4977,144
1,3,5,2,63,57,4977,144
1,4,3,3,60,60,4977,108
1,5,3,3,62,55,4977,108
1,3,3,4,60,60,4978,108
1,3,3,4,59,59,4978,108
1,3,3,2,63,57,4978,144
0,4,5,4,62,58,4979,108
1,4,3,2,62,57,4979,144
1,4,3,3,59,58,4980,144
1,4,3,3,58,61,4980,108
1,4,3,1,62,60,4980,196
1,4,3,3,62,59,4980,144
1,4,3,3,59,58,4980,108
1,4,3,3,62,56,4980,144
0,3,7,4,63,59,4981,108
0,5,5,7,61,54,4981,75
1,5,5,2,61,57,4981,144
1,5,6,2,62,54,4983,144
1,4,3,3,61,58,4984,144
1,5,5,2,61,56,4984,144
1,5,6,2,62,55,4984,108
1,4,3,4,60,58,4984,108
1,1,5,5,67,52,4984,144
1,4,4,2,62,60,4985,144
1,5,1,4,61,56,4986,144
1,5,1,4,61,56,4986,144
1,3,2,4,63,59,4986,144
1,2,6,3,63,58,4986,144
1,3,6,3,62,57,4986,144
1,4,1,4,62,59,4986,144
1,4,2,4,62,57,4986,144
1,5,2,4,62,55,4986,144
1,5,4,2,62,58,4987,144
1,5,5,2,60,55,4987,108
1,4,2,5,59,58,4987,144
1,5,4,3,62,57,4988,144
1,4,4,2,60,60,4988,144
1,5,6,2,61,57,4989,144
1,4,2,2,60,58,4989,144
1,2,6,1,62,64,4989,196
1,3,1,3,61,58,4989,144
1,4,5,3,58,60,4989,108
1,4,5,3,59,59,4989,108
0,5,4,5,62,55,4989,108
1,2,6,3,62,61,4989,108
1,2,5,3,63,58,4989,144
1,2,5,3,63,57,4989,144
1,4,5,3,59,62,4989,108
1,3,5,3,63,59,4989,144
1,2,5,3,63,59,4989,144
1,4,5,3,59,61,4989,108
1,2,5,3,60,64,4989,108
1,2,5,3,58,64,4989,108
1,4,2,7,62,59,4989,108
1,2,5,3,57,58,4989,108
1,4,5,3,62,58,4989,144
1,3,5,3,63,59,4989,144
1,4,5,3,61,59,4989,108
1,5,3,3,62,54,4989,108
1,3,1,3,61,59,4990,144
1,4,6,2,58,58,4990,108
1,5,4,2,61,55,4990,144
1,3,3,2,61,60,4991,144
1,4,6,3,59,59,4991,108
1,4,4,2,62,57,4991,144
1,2,1,2,63,57,4992,144
0,3,7,2,62,57,4993,108
1,3,1,5,63,57,4994,144
1,4,3,3,62,56,4994,144
1,3,5,3,62,56,4995,144
1,3,3,3,62,54,4995,144
1,3,3,3,61,57,4995,108
1,3,5,3,61,59,4996,108
1,3,4,3,62,58,4997,144
1,3,4,3,59,58,4997,144
1,2,4,3,63,57,4997,144
1,3,4,3,59,60,4997,108
1,5,4,3,61,56,4997,108
1,5,2,5,62,43,4997,144
1,2,5,2,56,62,4998,108
0,3,4,2,61,61,596,32
0,5,6,3,62,55,596,32
0,5,6,3,61,56,596,32
0,5,4,4,61,55,596,32
0,4,3,5,61,59,596,32
0,5,6,3,62,55,596,32
0,3,6,3,60,57,596,32
0,3,1,4,62,57,596,32
0,2,6,3,63,55,596,32
0,3,6,3,62,56,596,32
0,2,4,2,63,59,596,32
0,5,3,5,62,57,596,32
0,4,4,4,60,58,596,32
0,4,4,4,60,58,596,32
0,3,2,6,61,57,596,32
0,5,6,3,61,57,596,32
0,4,4,4,60,59,596,32
0,5,3,5,62,55,596,32
0,5,4,4,62,53,596,32
0,3,4,4,61,62,596,32
0,5,6,3,62,57,596,32
0,5,4,4,61,56,596,32
0,5,6,3,60,57,596,32
0,4,4,4,61,59,596,32
0,3,2,6,63,57,596,32
0,5,4,4,62,57,596,32
0,3,6,3,59,57,596,32
0,5,6,3,60,56,596,32
0,4,3,5,60,60,596,32
0,5,3,5,62,57,596,32
1,5,2,3,62,57,4998,144
1,4,3,3,61,58,4999,144
1,5,2,2,61,54,4999,144
1,3,3,4,63,53,5000,144
1,5,1,3,61,57,5000,144
1,5,2,4,61,56,5000,144
1,3,2,2,62,59,5000,108
1,3,2,2,63,57,5000,144
1,3,4,3,60,60,5000,144
1,5,6,2,60,55,5000,144
1,4,3,5,60,62,5000,108
1,4,3,4,61,61,5000,108
0,4,5,5,62,58,5000,108
1,4,2,2,62,58,5000,144
1,5,5,2,60,56,5000,196
1,1,3,2,66,64,5000,168
1,5,6,2,62,56,5001,144
1,5,6,2,59,57,5001,144
0,2,4,6,63,58,5001,108
0,3,6,5,62,56,5001,108
0,4,7,4,62,59,5001,108
1,5,2,3,61,56,5002,144
1,5,3,2,62,56,5002,144
1,5,1,3,62,55,5002,144
1,2,4,4,64,58,5002,144
1,2,4,4,63,58,5002,144
1,3,6,3,63,59,5002,144
1,3,6,3,63,60,5002,144
1,4,6,3,62,60,5002,108
1,4,2,3,61,57,5002,144
1,5,3,3,61,57,5003,144
1,4,3,3,60,58,5003,144
1,4,3,3,62,57,5004,144
1,5,6,2,62,55,5004,144
1,4,3,4,61,58,5005,144
1,3,7,3,62,58,5005,144
1,2,7,3,60,64,5005,108
1,2,7,3,61,65,5005,108
1,5,3,3,62,56,5005,144
1,2,3,3,60,61,5005,144
1,5,6,2,62,56,5005,144
1,4,2,4,62,61,5006,144
0,5,5,7,60,56,5006,75
0,3,5,5,61,60,5006,108
1,5,2,3,62,54,5006,144
1,4,4,3,61,59,5006,108
1,4,4,3,60,57,5006,108
1,4,7,2,61,57,5006,108
1,4,4,3,61,59,5006,108
1,5,7,2,61,54,5006,108
1,5,7,2,61,57,5006,108
1,4,4,3,62,60,5006,108
1,5,4,3,62,56,5006,108
1,4,4,3,62,58,5006,108
0,5,6,5,61,56,5007,75
1,5,1,5,62,57,5008,144
1,4,3,4,60,59,5008,108
1,4,2,4,62,60,5008,144
1,4,5,2,60,58,5008,144
1,5,4,4,62,54,5008,144
1,3,2,5,61,59,5009,108
1,3,3,3,62,56,5010,144
1,3,6,3,61,60,5010,144
1,3,5,3,62,60,5010,108
1,3,5,3,63,59,5010,144
1,2,3,3,63,56,5010,144
1,4,2,5,60,59,5012,108
1,5,1,5,61,55,5012,144
1,4,6,3,62,57,5012,144
1,5,4,2,62,55,5012,144
1,3,2,4,62,59,5013,108
1,5,7,2,61,54,5013,144
0,5,3,5,60,56,5013,108
0,5,3,5,62,56,5013,108
0,5,3,5,62,54,5013,108
1,2,7,3,64,58,5013,144
1,3,5,3,62,57,5014,144
1,3,5,2,59,59,5014,144
1,3,6,2,60,58,5014,144
0,5,6,3,61,57,5014,108
1,5,3,3,61,57,5014,108
1,3,2,2,63,57,5014,144
1,4,1,4,62,58,5015,144
1,4,1,4,62,58,5015,144
1,2,7,2,58,62,5015,108
1,3,3,2,61,57,5016,144
1,3,1,5,59,61,5016,168
1,5,5,2,61,55,5016,144
1,5,4,3,62,55,5016,144
1,4,2,4,62,58,5016,144
1,3,5,3,61,59,5017,144
1,3,5,3,61,58,5017,144
1,4,4,3,60,59,5017,108
1,3,6,2,62,59,5018,144
1,2,3,2,63,56,5018,144
1,5,3,3,59,57,5018,108
1,2,2,5,63,56,5018,144
1,5,4,2,61,57,5018,144
1,5,3,2,62,57,5019,144
1,3,5,3,61,58,5019,144
1,3,4,3,59,58,5019,108
0,5,5,7,61,56,5019,75
0,5,5,7,61,56,5019,75
0,5,5,7,61,56,5019,75
1,3,2,4,61,59,5020,108
1,3,3,3,62,58,5020,144
1,5,5,2,60,59,5020,108
1,5,2,3,62,56,5020,108
1,5,3,3,60,58,5020,108
1,5,3,3,62,56,5020,144
1,2,4,3,63,60,5021,144
1,2,4,3,63,59,5021,144
1,5,7,2,62,55,5021,144
1,5,1,2,61,56,5021,144
1,5,5,2,62,56,5021,196
1,5,4,3,62,56,5022,144
1,5,2,5,62,59,5022,108
0,5,4,4,61,57,5023,108
0,5,6,5,62,57,5023,108
1,3,4,3,62,56,5024,144
1,3,4,3,63,61,5025,144
1,3,6,3,63,56,5026,144
1,3,3,3,61,59,5026,108
1,4,1,4,61,59,5026,144
0,4,7,8,60,59,5027,75
1,4,2,4,61,58,5027,144
1,4,6,1,62,58,5027,168
1,5,5,2,60,56,5027,144
1,4,3,3,60,58,5027,168
1,4,6,3,62,61,5027,108
1,1,6,3,57,57,5027,108
1,5,3,3,62,56,5027,144
1,3,3,3,63,56,5027,144
1,5,5,2,61,57,5028,144
0,4,7,3,62,59,5028,108
1,4,3,4,61,58,5028,108
1,3,3,4,62,57,5028,108
1,5,3,4,61,57,5028,108
0,5,7,3,62,56,5028,108
1,1,5,2,65,53,5028,144
1,4,1,3,61,58,5028,196
1,2,2,4,64,61,5028,144
1,2,1,6,63,56,5028,144
1,3,6,3,62,58,5029,144
1,3,1,3,62,59,5029,144
0,2,7,7,64,53,5029,108
1,5,3,3,62,55,5029,144
1,3,5,3,63,56,5030,144
1,5,1,4,61,57,5030,144
1,4,3,3,60,60,5031,108
1,5,3,3,60,57,5031,144
1,5,2,4,62,56,5031,144
1,5,5,3,63,54,5032,144
0,4,3,7,62,59,5032,108
1,3,5,2,59,63,5033,144
0,3,7,3,62,58,5033,108
1,4,6,2,62,59,5033,144
1,4,6,2,61,59,5033,144
1,3,6,2,62,55,5034,144
1,4,4,3,59,58,5034,108
1,5,1,2,62,55,5034,144
1,3,3,4,63,56,5034,144
1,1,6,3,64,56,5034,144
1,3,6,2,60,59,5035,144
1,5,6,2,61,55,5035,144
1,5,6,2,61,55,5035,144
1,3,2,5,59,58,5036,144
1,3,3,3,61,59,5036,108
1,5,4,3,60,57,5037,108
1,3,4,2,60,59,5037,144
1,5,2,3,62,57,5037,144
1,4,4,3,61,56,5037,144
1,4,5,3,59,58,5038,108
1,5,2,4,61,59,5038,144
1,3,5,3,63,58,5038,144
1,3,5,3,62,63,5038,108
1,4,1,2,62,58,5038,144
1,4,4,3,62,62,5039,144
1,4,3,2,62,61,5040,144
0,3,7,3,60,59,5040,108
1,2,2,3,65,59,5040,144
1,4,2,2,61,60,5040,144
1,5,1,5,61,55,5040,144
1,1,2,1,65,59,5040,168
1,5,3,2,62,57,5040,144
1,3,2,3,63,59,5040,144
1,4,6,3,61,58,5040,108
1,1,5,3,61,62,5040,108
1,3,2,5,63,57,5041,144
1,1,3,4,64,56,5041,144
1,4,5,3,61,58,5042,144
1,3,7,2,61,60,5042,144
1,3,7,2,59,57,5042,144
1,5,6,2,61,58,5042,144
1,4,7,2,61,58,5042,144
1,4,1,3,61,58,5042,144
1,4,4,3,61,55,5043,144
1,3,7,2,62,60,5044,144
1,5,4,2,62,54,5044,144
1,5,4,3,62,56,5044,144
1,5,4,3,60,59,5044,108
1,4,4,3,59,60,5044,108
1,2,5,3,63,59,5045,144
1,3,1,3,61,60,5045,144
1,4,3,1,60,59,5045,256
1,3,3,4,59,59,5046,108
1,3,2,3,62,57,5046,144
1,5,5,2,61,55,5046,144
1,3,3,3,60,57,5047,144
1,3,3,3,60,62,5047,108
1,3,1,2,61,61,5047,168
1,3,3,3,64,59,5047,144
1,5,3,3,61,57,5047,108
1,4,7,2,59,61,5047,144
1,3,3,3,59,58,5048,108
1,5,3,2,61,57,5049,144
1,2,4,2,63,54,5049,144
1,5,2,3,62,53,5049,144
1,3,4,3,62,56,5049,144
1,5,4,3,60,59,5049,108
1,3,3,3,60,60,5050,108
1,4,3,4,62,61,5050,108
1,5,2,2,60,58,5050,144
1,3,3,4,61,63,5050,108
1,3,3,4,63,61,5050,108
1,4,3,3,60,60,5050,144
1,4,3,3,60,59,5050,144
1,2,7,5,56,61,5050,108
1,4,3,3,62,58,5050,144
1,2,4,4,60,65,5050,108
1,5,3,3,62,57,5050,144
1,3,6,3,63,57,5051,144
1,3,6,3,63,57,5051,144
1,3,4,3,63,58,5051,144
2,4,1,1,61,59,5051,256
1,5,1,4,61,54,5051,144
0,5,7,2,61,55,5051,108
1,5,7,2,61,57,5051,108
1,2,4,3,58,61,5051,108
1,2,6,3,57,62,5051,108
0,5,5,7,60,56,5051,75
0,3,5,6,62,59,5052,108
1,3,6,2,60,58,5052,144
0,5,7,7,60,57,5052,75
1,2,1,4,63,56,5053,144
1,3,3,4,59,57,5053,144
1,4,1,4,62,57,5053,144
1,2,2,4,63,58,5054,144
1,2,7,3,63,62,5055,144
1,2,7,3,63,61,5055,144
1,3,7,3,58,61,5055,108
1,3,3,5,59,58,5055,108
1,3,3,5,63,55,5055,144
1,2,7,3,63,60,5055,144
1,5,6,3,60,57,5055,108
1,2,4,3,63,58,5055,144
1,5,4,3,62,57,5055,144
1,4,3,3,62,58,5055,144
1,4,3,3,62,57,5055,144
1,5,3,5,63,55,5055,144
1,4,3,3,59,57,5055,108
0,4,6,4,62,58,5055,108
1,4,7,2,62,55,5055,144
0,4,6,4,61,58,5055,108
1,4,3,5,59,57,5055,144
1,2,2,5,63,56,5056,144
1,2,2,5,59,63,5056,108
1,3,1,5,59,63,5056,196
1,4,3,3,60,60,5056,144
0,5,6,7,62,55,5056,75
0,4,6,5,62,59,5057,108
0,3,6,5,62,60,5057,108
1,5,4,2,61,57,5057,144
1,4,7,2,60,57,5057,108
1,3,5,3,61,58,5058,108
1,4,5,3,59,59,5058,108
1,3,5,3,63,55,5058,144
1,4,2,5,62,59,5058,144
1,4,6,2,60,60,5058,168
1,4,5,3,62,59,5060,108
1,2,6,3,64,58,5061,144
1,5,4,3,62,57,5061,144
1,5,4,2,61,54,5062,144
1,1,3,5,61,66,5062,108
1,5,3,3,61,56,5062,108
1,4,3,3,60,58,5063,144
1,3,1,2,60,60,5063,196
1,5,3,3,62,57,5063,144
1,5,3,5,60,57,5063,108
1,5,7,1,61,56,5065,168
1,5,3,3,61,56,5065,144
1,3,6,2,62,63,5065,196
1,3,1,6,63,57,5067,144
1,3,2,4,62,56,5067,144
1,3,2,4,60,59,5067,108
1,3,5,2,61,60,5067,108
1,5,1,4,62,54,5067,144
1,5,6,2,61,56,5067,108
0,2,6,5,62,60,5068,108
1,3,1,4,61,60,5068,144
0,4,6,3,60,60,596,32
0,4,4,4,61,58,596,32
0,4,4,4,61,60,596,32
0,4,3,5,61,59,596,32
0,5,4,4,61,55,596,32
0,4,6,3,59,58,596,32
0,4,4,4,61,58,596,32
0,5,4,4,61,57,596,32
0,4,4,4,61,58,596,32
0,4,4,4,62,59,596,32
0,3,1,4,62,60,596,32
0,3,1,4,60,62,596,32
0,5,6,3,61,55,596,32
0,5,4,4,61,56,596,32
0,5,4,4,62,55,596,32
0,4,4,4,62,59,596,32
0,5,4,4,62,56,596,32
0,2,2,3,63,55,596,32
0,4,6,3,61,59,596,32
0,5,6,3,61,54,596,32
0,5,4,4,62,57,596,32
0,5,6,3,61,56,596,32
0,3,3,5,61,56,596,32
0,5,4,4,61,55,596,32
0,2,3,5,63,57,596,32
0,2,4,4,63,57,596,32
0,5,4,4,61,57,596,32
0,5,4,4,61,56,596,32
0,5,4,4,61,55,596,32
0,4,3,5,60,59,596,32
1,3,6,1,61,62,5068,196
1,2,4,4,62,58,5068,108
1,5,6,3,62,56,5068,108
1,4,3,4,59,59,5069,108
1,3,4,3,61,59,5070,144
1,5,1,3,61,57,5071,144
1,4,3,1,62,60,5071,196
1,3,2,4,62,57,5072,144
1,4,5,2,62,59,5072,144
1,3,2,2,62,56,5072,144
1,3,3,3,63,59,5072,144
1,4,1,3,62,58,5073,144
1,3,6,2,63,56,5073,144
1,5,2,4,62,56,5073,144
1,1,2,1,65,61,5074,196
1,5,2,4,62,56,5075,144
1,4,3,3,61,58,5075,144
1,4,7,2,60,60,5076,108
1,3,5,3,60,60,5077,108
1,5,5,2,62,56,5077,144
1,3,6,3,63,58,5077,144
1,4,6,3,63,61,5077,144
1,5,4,2,61,55,5078,144
1,4,3,3,62,58,5078,144
1,3,5,3,62,60,5078,108
1,3,5,3,62,56,5078,144
1,4,3,4,62,58,5078,144
0,1,7,4,56,67,5078,108
1,5,3,3,59,56,5079,108
1,4,2,2,60,59,5080,168
1,4,1,3,61,58,5080,144
1,4,2,2,60,58,5080,144
1,5,6,2,61,57,5080,144
0,5,4,5,62,57,5080,108
0,5,7,3,61,55,5081,108
1,5,6,2,61,56,5082,144
1,3,2,5,60,59,5082,144
1,2,3,2,62,62,5082,144
1,3,6,3,61,60,5082,108
1,3,6,3,60,59,5082,108
1,2,6,3,63,60,5082,108
1,3,1,3,62,58,5082,144
1,4,3,2,58,59,5082,196
1,4,3,2,61,60,5082,144
1,4,3,2,62,56,5082,144
1,5,4,3,62,56,5082,144
1,4,3,2,60,61,5082,144
1,3,1,3,61,57,5083,144
1,1,1,1,70,58,5083,245
1,5,1,2,63,58,5083,144
1,4,3,3,61,58,5084,108
1,3,6,3,63,57,5085,144
1,2,3,2,59,63,5085,144
1,1,3,3,64,60,5085,144
1,3,6,3,60,58,5086,144
0,3,7,3,62,58,5086,108
0,5,5,7,61,57,5086,75
1,4,4,3,61,57,5086,144
1,4,5,3,61,59,5087,108
1,4,5,3,58,62,5087,108
1,4,5,3,61,57,5087,108
1,4,5,3,60,61,5087,108
0,4,5,5,62,58,5088,108
1,3,4,3,62,58,5088,144
1,3,4,3,59,62,5088,144
1,3,6,2,62,60,5088,144
1,2,7,3,60,62,5088,108
1,4,4,3,62,58,5088,144
1,4,4,3,59,60,5088,108
1,5,2,3,62,56,5088,144
1,4,2,3,62,56,5088,144
1,4,7,2,61,60,5088,144
1,5,4,3,61,56,5088,108
1,4,5,3,62,58,5089,144
